"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
"1" 25.0290909090909 27.2872727272727 15.88 14.4218181818182 21.8254545454545 16.8 9.2 12.0181818181818 68.0218181818182 67.9018181818182 15.8436363636364 9.30909090909091 17.2727272727273 22.4654545454545 9.98181818181818 15.9309090909091 36.8290909090909 31.0072727272727 7.30545454545455 11.9781818181818 78.6363636363636 82.6436363636364 14.5963636363636 9.54181818181818 18.6727272727273 18.9418181818182 9.21090909090909 12.1781818181818 64.1454545454545 57.3890909090909 8.41818181818182 6.75272727272727 22.4327272727273 24.3781818181818 15.4945454545455 16.8909090909091 30.1709090909091 30.5054545454545 14.9090909090909 13.4836363636364 72.4436363636364 82.9963636363636 25.7418181818182 13.4545454545455 23.9090909090909 24.3854545454545 13.2181818181818 17.2363636363636 79.3454545454545 82.0181818181818 13.0509090909091 9.42909090909091 70.7163636363636 69.5927272727273 10.3490909090909 13.7418181818182 18.0727272727273 13.5381818181818 4.92 9.56 94.0181818181818 91.16 14.3963636363636 8.72727272727273 21.76 21.3163636363636 13.4036363636364 14.8145454545455 28.7527272727273 30.9054545454545 18.3854545454545 15.0036363636364 54 42.84 16.64 13.7854545454545 28.6181818181818 35.7054545454545 28.1781818181818 29.2618181818182 91.6363636363636 73.5745454545455 14.5890909090909 9.47272727272727 37.6145454545455 31.7890909090909 12.2872727272727 29.0727272727273 23.8 20.0909090909091 7.47636363636364 12.8872727272727 85.3527272727273 83.7818181818182 12.8836363636364 7.18909090909091 19.5272727272727 18.8690909090909 11.4690909090909 11.5127272727273 20.24 20.6654545454545 13.6945454545455 11.1054545454545 35.1272727272727 27.2072727272727 13.7818181818182 11.8581818181818 21.9309090909091 26.9527272727273 18.0654545454545 18.2218181818182 62.9309090909091 49.7672727272727 14.2036363636364 9.18545454545455 19.5527272727273 19.6690909090909 10.8581818181818 18.7054545454545 27.0290909090909 28.3090909090909 10.8363636363636 13.3345454545455 49.1236363636364 41.2836363636364 9.42909090909091 7.16
"2" 31.9464285714286 58.8821428571429 22.325 12.4964285714286 27.1892857142857 23.2964285714286 5.64642857142857 6.15714285714286 51.575 67.8392857142857 24.6607142857143 9.525 11.45 13.6464285714286 10.1642857142857 13.3607142857143 27.0357142857143 28.7857142857143 23.5785714285714 12.85 15.4178571428571 19.7535714285714 16.55 15.0321428571429 15.9321428571429 19.1214285714286 17.0964285714286 10.3285714285714 15.9178571428571 18.55 15.5178571428571 11.0285714285714 23.4321428571429 45.2107142857143 15.3607142857143 12.225 59.2035714285714 74.0142857142857 15.3035714285714 5.16071428571429 92.5285714285714 98.95 22.9857142857143 6.91071428571429 14.8857142857143 20.4392857142857 12.8214285714286 23.3714285714286 45.6607142857143 43.4178571428571 24.5535714285714 14.7035714285714 17.9892857142857 26.2642857142857 35.8821428571429 30.5928571428571 21.1821428571429 21.2321428571429 18.4142857142857 12.6857142857143 18.7071428571429 23.8 26.6107142857143 18.2857142857143 12.675 15.0392857142857 6.21428571428571 10.0035714285714 76.1035714285714 104.575 22.4571428571429 7.01071428571429 86.3428571428571 100.771428571429 12.875 5.92142857142857 39.9642857142857 63.8678571428571 13.3892857142857 14.0964285714286 70.825 96.7 28.775 11.1571428571429 13.9821428571429 19.0178571428571 18.1607142857143 18.7071428571429 26.225 24.9214285714286 19.5464285714286 14.6214285714286 22.7035714285714 24.7392857142857 18.3178571428571 15.2321428571429 12.1928571428571 17.3678571428571 13.2178571428571 15.1785714285714 54.4321428571429 63.475 14.8321428571429 7.2 33.3464285714286 40.6214285714286 8.58214285714286 11.3214285714286 61.65 79.075 17.9107142857143 10.1142857142857 72.0285714285714 88.7071428571429 18.5857142857143 6.23571428571429 11.8928571428571 18.575 9.45357142857143 13.5607142857143 27.9321428571429 39.2535714285714 22.5714285714286 14.0107142857143 14.725 14.9892857142857 8.17142857142857 9.91071428571429
"3" 20.775 34.59375 31.534375 23.39375 17.440625 9.590625 8.49375 8.8125 94.75625 93.009375 22.78125 9.75625 6.215625 3.240625 5.4375 18.0625 89.403125 69.653125 10.734375 4.253125 7.259375 9.79375 11.93125 24.178125 16.534375 17 13.46875 10.8125 18.9875 18.56875 13.521875 10.178125 15.94375 17.68125 18.059375 17.0875 20.00625 26.01875 44.74375 20.196875 98.10625 87.490625 14.95625 8.165625 9 13.378125 46.68125 41.78125 118.971875 104.3875 12.103125 4.4375 5.978125 6.2 11.33125 41.00625 26.15625 27.06875 20.459375 15.7125 20.303125 18.596875 13.18125 13.290625 14.04375 5.009375 4.38125 4.6125 9.225 32.103125 102.8 60.525 32.403125 10.071875 4.45 3.678125 4.35625 22.33125 118.446875 101.5 82.125 33.09375 11.10625 7.28125 7.396875 12.4375 60.19375 93.053125 23.096875 24.971875 20.44375 15.071875 13.9 16.103125 19.359375 15.828125 18.265625 11.284375 10.7125 5.740625 6.434375 14.728125 54.5625 39.809375 21.45625 15.003125 15.403125 10.2125 8.809375 13.659375 48.96875 44.6 20.878125 18.715625 17.55625 13.6875 14.3125 14.01875 25.74375 24.7625 13.953125 16.11875 15.85625 11.196875 11.553125 11.340625 16.01875 12.065625
"4" 12.6330935251799 13.7374100719424 19.2410071942446 20.5863309352518 19.4820143884892 10.7230215827338 11.4172661870504 12.0575539568345 23.2302158273381 18.1942446043165 21.1258992805755 23.4712230215827 26.5647482014388 13.1115107913669 12.5971223021583 15.3741007194245 91.0071942446043 28.5287769784173 12.3381294964029 11.0035971223022 15.4352517985612 6.78057553956835 7.2158273381295 28.2446043165468 118.172661870504 27.3920863309353 4.61151079136691 3.55395683453237 8.81654676258993 4.84172661870504 8.13309352517986 39.7553956834532 17.0467625899281 16.4676258992806 20.9496402877698 21.5755395683453 24.3237410071942 14.8884892086331 16.1978417266187 17.1402877697842 35.1223021582734 25.0539568345324 23.9892086330935 24.7302158273381 30.9964028776978 24.726618705036 23.8057553956835 27.3381294964029 113.776978417266 31.5827338129496 10.2482014388489 12.2410071942446 19.841726618705 13.7697841726619 14.6043165467626 45.9208633093525 133.895683453237 29.5611510791367 3.02877697841727 3.91007194244604 10.8309352517986 4.99640287769784 7.85251798561151 53.1115107913669 18.6798561151079 14.205035971223 16.589928057554 16.2985611510791 25.3920863309353 19.2338129496403 17.773381294964 18.4784172661871 38.5719424460432 27.5647482014388 24.5719424460432 21.2086330935252 27.4028776978417 25.6834532374101 22.7625899280576 27.8525179856115 118.906474820144 32.7086330935252 12.0071942446043 13.521582733813 18.5611510791367 12.2374100719424 12.3525179856115 48.7410071942446 135.244604316547 36.1007194244604 4.66546762589928 5.51798561151079 11.9928057553957 3.11151079136691 4.28776978417266 46.7589928057554 14.8093525179856 11.5323741007194 11.2446043165468 10.7625899280576 19.7086330935252 18.5359712230216 18.568345323741 13.068345323741 28.7086330935252 15.2913669064748 12.8561151079137 13.2913669064748 21.2014388489209 19.5467625899281 20.5251798561151 23.1151079136691 104.043165467626 25.7661870503597 6.63669064748201 8.57913669064748 13.1618705035971 7.9568345323741 11.0467625899281 40.2589928057554 118.122302158273 34.4244604316547 6.83812949640288 6.73741007194245 10.0647482014388 2.38129496402878 5.21942446043165 34.5971223021583
"5" 18.9418604651163 14.8837209302326 14.7296511627907 15.2093023255814 20.4447674418605 19.0843023255814 17.5639534883721 15.3866279069767 14.0988372093023 11.8226744186047 18.6424418604651 45.4476744186046 59.6686046511628 28.6279069767442 19.2238372093023 14.4622093023256 18.9302325581395 20.1133720930233 31.6598837209302 63.4622093023256 63.4796511627907 20.7296511627907 10.8691860465116 10.5901162790698 59.7063953488372 40.3895348837209 23.031976744186 16.8226744186047 14.5610465116279 8.82267441860465 9.84302325581395 24.2558139534884 25.5523255813953 21.1686046511628 16.4244186046512 18.3197674418605 25.9767441860465 20.4651162790698 17.203488372093 18.4040697674419 10.6918604651163 10.4970930232558 23.8459302325581 87.203488372093 100.287790697674 39.7470930232558 13.1017441860465 10.6627906976744 31.6337209302326 29.3604651162791 43.5261627906977 82.9941860465116 70.9186046511628 24.7674418604651 11.7877906976744 17.1279069767442 89.2616279069767 54.7238372093023 20.2325581395349 13.0087209302326 11.5901162790698 7.74127906976744 9.82558139534884 34.4854651162791 25.7296511627907 21.3662790697674 16.9040697674419 17.7267441860465 25.8372093023256 21.1511627906977 20.9941860465116 20.4331395348837 10.5377906976744 9.98837209302326 11.593023255814 35.328488372093 100.255813953488 90.0348837209302 26.0581395348837 10.9040697674419 30.8197674418605 18.6482558139535 14.9622093023256 24.9505813953488 75.1453488372093 88.3691860465116 39.9040697674419 24.9651162790698 85.4941860465116 41.3459302325581 14.6104651162791 9.16279069767442 12.7209302325581 13.328488372093 16.4447674418605 41.171511627907 25.2005813953488 20.1976744186047 18.4244186046512 16.1889534883721 19.2529069767442 15.2093023255814 13.421511627907 15.0552325581395 14.3895348837209 14.9709302325581 16.5406976744186 27.2238372093023 64.8546511627907 49.046511627907 15.9040697674419 9.43895348837209 16.3808139534884 9.39244186046512 9.96802325581395 20.0116279069767 69.2209302325581 69.3168604651163 29.1627906976744 17.8837209302326 54.6104651162791 20.0581395348837 10.3895348837209 8.18895348837209 15.4186046511628 22.0436046511628 25.6162790697674 36.2616279069767
"6" 15.9323308270677 10.9097744360902 13.5751879699248 23.0413533834586 19 13.593984962406 14.9924812030075 15.8721804511278 15.7669172932331 15.6917293233083 21.5751879699248 35.6240601503759 31.1127819548872 16.7142857142857 15.0526315789474 13.9436090225564 29.4323308270677 20.3721804511278 23.5827067669173 31.2631578947368 24.5338345864662 11.6992481203008 13.8646616541353 22.7744360902256 26.515037593985 12.3345864661654 12.5563909774436 15.8045112781955 16.8045112781955 10.2593984962406 13.6390977443609 21.8646616541353 17.0075187969925 12.1954887218045 21.1842105263158 51.5300751879699 32.2593984962406 12.3609022556391 10.4323308270677 14.1917293233083 18.515037593985 28.406015037594 67.1654135338346 114.229323308271 46.484962406015 8.71052631578947 6.16541353383459 7.84210526315789 84.5375939849624 68.2706766917293 52.4473684210526 40.5037593984962 13.7556390977444 6.71052631578947 7.64285714285714 27.781954887218 35.6954887218045 17.7518796992481 14.8834586466165 18 21.1165413533835 12.6127819548872 12.7744360902256 26.4022556390977 11.1203007518797 8.90977443609023 20.9172932330827 92.1278195488722 67.9248120300752 9.40977443609023 4.36842105263158 8.56390977443609 61.6315789473684 17.9172932330827 32.7556390977444 117.496240601504 78.4398496240601 7.87218045112782 5.75563909774436 33.4022556390977 121.951127819549 47.4887218045113 17.6428571428571 17.781954887218 8.46616541353383 4.14661654135338 7.71052631578947 71.4887218045113 36.4962406015038 18.2744360902256 13.7781954887218 22.1165413533835 21.3872180451128 12.0864661654135 12.2218045112782 25.5601503759398 8.15413533834587 5.61278195488722 14.9436090225564 75.1127819548872 72.4360902255639 15.0977443609023 5.3984962406015 7.53383458646617 72.6240601503759 12.4248120300752 8.93609022556391 42.7406015037594 49.5112781954887 15.015037593985 16.6240601503759 58.3233082706767 100.586466165414 23.1804511278195 9.43609022556391 10.8984962406015 9.20676691729323 4.70676691729323 10.6766917293233 65.8721804511278 24.7330827067669 14.6052631578947 15.1541353383459 23.3308270676692 21.8496240601504 8.28195488721805 8.18421052631579 18.2142857142857
"7" 9.17277486910995 8.22251308900524 15.9371727748691 15.5575916230366 16.934554973822 8.97905759162304 10.7958115183246 8.56544502617801 10.0706806282723 12.6806282722513 19.8769633507853 17.3429319371728 17.1465968586387 12.2774869109948 19.544502617801 11.5157068062827 10.3455497382199 15.0732984293194 20.8612565445026 13.5392670157068 13.3900523560209 13.1492146596859 18.2277486910995 9.15968586387435 12.7801047120419 12.3534031413613 15.5523560209424 8.31413612565445 8.81151832460733 7.12565445026178 9.31413612565445 7.88219895287958 20.7434554973822 7.71727748691099 10.4031413612565 12.5287958115183 18.5994764397906 17.434554973822 26.6937172774869 31.9502617801047 43.5968586387435 5.28010471204188 5.78010471204188 5.53141361256545 12.9712041884817 41.6832460732984 104.083769633508 111.523560209424 8.71989528795812 4.99476439790576 5.78534031413613 6.13089005235602 58.6439790575916 117.5 94.0392670157068 29.5026178010471 16.4842931937173 10.3638743455497 9.94764397905759 6.96073298429319 20.6570680628272 23.6832460732984 21.2774869109948 15.8062827225131 66.7356020942408 17.7460732984293 9.92146596858639 10.3010471204188 18.2879581151832 13.2984293193717 13.7774869109948 36.4947643979058 126.424083769634 31.7670157068063 5.74083769633508 10.9528795811518 37.2120418848168 24.9738219895288 32.9057591623037 98.1780104712042 25.5235602094241 7.41884816753927 4.6020942408377 32.7670157068063 132.253926701571 100.866492146597 26.6047120418848 19.2565445026178 21.0026178010471 8.52879581151833 6.81413612565445 11.5602094240838 55.4450261780105 32.0575916230367 14.3664921465969 15.3560209424084 63.0026178010471 21.3089005235602 7.10732984293194 8.60471204188482 15.8062827225131 10.3219895287958 8.26439790575916 16.3534031413613 121.94502617801 53.7120418848168 13.0078534031414 17.8560209424084 32.2277486910995 5.96596858638743 3.8979057591623 24.5 26.1413612565445 13.217277486911 11.0523560209424 50.6884816753927 124.756544502618 33.4528795811518 5.08115183246073 5.63874345549738 18.5287958115183 7.63612565445026 6.3717277486911 14.3717277486911 54.0628272251309 18.6439790575916 9.36387434554974 10.3010471204188
"8" 26.0855457227139 36.8672566371681 40.6194690265487 18.6784660766962 11.094395280236 9.31268436578171 13.165191740413 14.4719764011799 45.0737463126844 59.6194690265487 41.7994100294985 12.4896755162242 10.070796460177 9.71681415929203 16.6165191740413 23.5811209439528 34.8554572271386 34.1710914454277 20.0117994100295 17.6814159292035 28.9321533923304 21.4041297935103 20.4513274336283 24.5958702064897 9.16814159292035 10.0412979351032 16.4100294985251 37.6371681415929 62.9823008849558 27.8938053097345 12.9026548672566 9.1976401179941 21.401179941003 35.9469026548673 47.1710914454277 28.0589970501475 20.6548672566372 20.8289085545723 23.2890855457227 14.8554572271386 48.7846607669617 94.9085545722714 78.5722713864307 24.4955752212389 13.1740412979351 14.2713864306785 20.3126843657817 21.2654867256637 80.8082595870206 90.8171091445428 38.4247787610619 25.2802359882006 32.9941002949853 12.1533923303835 9.8377581120944 28.2743362831858 10.4837758112094 10.8613569321534 21.3716814159292 61.5280235988201 91.0648967551622 26.9439528023599 6.87020648967552 6.15044247787611 18.7846607669617 14.7197640117994 14.8289085545723 14.7256637168142 20.4188790560472 38.7374631268437 56.7227138643068 33.6312684365782 44.3864306784661 23.669616519174 17.7787610619469 11.7935103244838 14.4336283185841 36.2536873156342 82.8790560471976 79.7817109144543 77.377581120944 34.0029498525074 17.283185840708 29.1150442477876 43.1592920353982 18.0353982300885 32.0383480825959 75.5752212389381 10.622418879056 9.20058997050148 16.6106194690265 56.787610619469 92.6991150442478 31.7463126843658 10.2182890855457 8.6165191740413 19.7433628318584 17.1238938053097 18.4808259587021 12.2536873156342 12.7551622418879 22.3628318584071 36.5250737463127 28.3480825958702 33.3716814159292 25.7669616519174 23.047197640118 16.7994100294985 14.0206489675516 20.2418879056047 35.7817109144543 41.9262536873156 25.787610619469 22.7905604719764 24.8082595870207 36.6342182890855 42.1740412979351 19.5162241887906 14.9174041297935 23.6106194690265 9.31858407079646 8.2212389380531 13.6902654867257 35.4719764011799 63.3893805309735 28.882005899705 14.6194690265487 11.2802359882006
"9" 13.4581005586592 62.1787709497207 65.7262569832402 7.37430167597765 2.56424581005587 3.14804469273743 5.74022346368715 4.49720670391061 12.7653631284916 55.1340782122905 57.9832402234637 8.58100558659218 4.77653631284916 7.61731843575419 8.6927374301676 6.40223463687151 9.80446927374302 28.8379888268156 34.7709497206704 9.16480446927374 7.6340782122905 12.0251396648045 13.2932960893855 6.63687150837989 6.18715083798883 14.7709497206704 18.2988826815642 8.5391061452514 9.9804469273743 13.3212290502793 13.1983240223464 5.52513966480447 10.8491620111732 91.413407821229 107.27094972067 16.8128491620112 3.48603351955307 4.15642458100559 4.80167597765363 3.3659217877095 16.1368715083799 113.368715083799 120.114525139665 18.8966480446927 3.51675977653631 4.05586592178771 4.13687150837989 3.81564245810056 14.3324022346369 113.960893854749 119.329608938547 13.0139664804469 4.27094972067039 4.90223463687151 4.12290502793296 3.93854748603352 6.66480446927374 63.8296089385475 85.9581005586592 16.3016759776536 8.77932960893855 8.22625698324022 6.27094972067039 3.52234636871508 13.4888268156425 45.4078212290503 56.659217877095 17.5865921787709 9.45251396648045 8.59217877094972 10.6843575418994 7.52793296089385 20.4664804469274 77.3268156424581 89.8687150837989 25.2932960893855 9.78491620111732 8.41899441340782 10.3491620111732 10.7541899441341 19.1675977653631 106.701117318436 110.581005586592 19.7541899441341 7.25698324022346 7.57541899441341 7.22346368715084 6.97486033519553 9.8659217877095 92.6899441340782 117.019553072626 19.0614525139665 3.74022346368715 3.93854748603352 4.18994413407821 3.22905027932961 10.5418994413408 14.3575418994413 19.0810055865922 11.6396648044693 9.72625698324022 11.6340782122905 15.8854748603352 9.40223463687151 14.1424581005587 25.463687150838 29.5893854748603 12.7067039106145 9.79329608938547 10.4245810055866 16.1536312849162 12.1396648044693 11.9329608938547 33.6675977653631 41.1787709497207 13.6536312849162 9.92178770949721 9.61731843575419 14.5474860335196 11.3882681564246 15.9189944134078 40.2541899441341 44.3882681564246 11.2374301675978 6.1536312849162 7.34916201117318 11.8296089385475 9.89944134078212
"10" 23.9093023255814 22.8186046511628 21.9023255813953 15.6093023255814 13.2581395348837 19.2162790697674 30.1953488372093 26.2395348837209 19.2953488372093 20.406976744186 27.9651162790698 26.9093023255814 25.0023255813954 32.6511627906977 35.7511627906977 24.7837209302326 17.1255813953488 27.6790697674419 40.4046511627907 29.0372093023256 21.453488372093 30.4 32.6604651162791 19.3255813953488 16.8139534883721 28.1279069767442 31.753488372093 18.4837209302326 15.8 23.1186046511628 23.6744186046512 14.4860465116279 37.8441860465116 41.6395348837209 29.5186046511628 16.7883720930233 14.3906976744186 19.4697674418605 25.6302325581395 27.4976744186046 15.7976744186047 21.7325581395349 52.8860465116279 78.5581395348837 70.8372093023256 47.2302325581395 25.2162790697674 15.346511627907 23.2372093023256 58.9139534883721 92.2953488372093 63.5790697674419 29.2418604651163 26.0395348837209 27.1372093023256 18.8697674418605 30.2906976744186 51.753488372093 51.9744186046512 22.9093023255814 15.8837209302326 18.7604651162791 21.2511627906977 21.2255813953488 38.5813953488372 73.9069767441861 52.4697674418605 16.1348837209302 10.4651162790698 12.5162790697674 15.3883720930233 19.6558139534884 20.5651162790698 52.8744186046512 42.9767441860465 30.6418604651163 59.5186046511628 86.4953488372093 47.5558139534884 13.2860465116279 21.7232558139535 29.0209302325581 32.4976744186047 19.0372093023256 30.1720930232558 84.6581395348837 91.5255813953488 40.3953488372093 31.2209302325581 32.0116279069767 26.446511627907 15.6883720930233 16.1418604651163 30.106976744186 46.7139534883721 39.646511627907 21.2023255813953 56.7511627906977 50.9209302325581 19.9674418604651 13.6186046511628 16.5209302325581 16.3720930232558 12.0186046511628 28.7488372093023 81.9651162790698 73.0046511627907 21.6116279069767 12.0302325581395 15.253488372093 14.5093023255814 11.453488372093 17.2418604651163 49.353488372093 59.4558139534884 29.3813953488372 21.3953488372093 29.5162790697674 26.7604651162791 14.1325581395349 17.7767441860465 26.1279069767442 35.0790697674419 24.8720930232558 19.6441860465116 23.2651162790698 25.0767441860465 19.1651162790698
